,Palabra,Frecuencia,ID_Articulo
15035,"millones, dólares, bayón",1,83
15036,"dólares, bayón, tendrían",1,83
15037,"bayón, tendrían, pagar",1,83
15038,"tendrían, pagar, gobierno",1,83
15039,"pagar, gobierno, aceptar",1,83
15040,"gobierno, aceptar, oferta",1,83
15041,"aceptar, oferta, vinculante",1,83
15042,"oferta, vinculante, empezaría",1,83
15043,"vinculante, empezaría, proceso",1,83
15044,"empezaría, proceso, debida",1,83
15045,"proceso, debida, diligencia",1,83
15046,"debida, diligencia, ecopetrol",1,83
15047,"diligencia, ecopetrol, analizaría",1,83
15048,"ecopetrol, analizaría, detalles",1,83
15049,"analizaría, detalles, financieros",1,83
15050,"detalles, financieros, calcular",1,83
15051,"financieros, calcular, valor",1,83
15052,"calcular, valor, tardaría",1,83
15053,"valor, tardaría, semanas",1,83
15054,"tardaría, semanas, comprarla",1,83
15055,"semanas, comprarla, afectar",1,83
15056,"comprarla, afectar, planes",1,83
15057,"afectar, planes, inversiones",1,83
15058,"planes, inversiones, vendería",1,83
15059,"inversiones, vendería, ecopetrol",1,83
15060,"vendería, ecopetrol, nación",1,83
15061,"ecopetrol, nación, quedaría",1,83
15062,"nación, quedaría, ciento",1,83
15063,"quedaría, ciento, acciones",1,83
15064,"ciento, acciones, recoger",1,83
15065,"acciones, recoger, billones",1,83
15066,"recoger, billones, pesos",2,83
15067,"billones, pesos, tardaría",1,83
15068,"pesos, tardaría, meses",1,83
15069,"tardaría, meses, depende",1,83
15070,"meses, depende, negocio",1,83
15071,"depende, negocio, cierre",1,83
15072,"negocio, cierre, viene",1,83
15073,"cierre, viene, reto",1,83
15074,"viene, reto, vender",1,83
15075,"reto, vender, acciones",1,83
15076,"vender, acciones, petrolera",1,83
15077,"acciones, petrolera, momento",1,83
15078,"petrolera, momento, pinta",1,83
15079,"momento, pinta, negocio",1,83
15080,"pinta, negocio, ecopetrol",1,83
15081,"negocio, ecopetrol, justamente",1,83
15082,"ecopetrol, justamente, acaba",1,83
15083,"justamente, acaba, salir",1,83
15084,"acaba, salir, años",1,83
15085,"salir, años, difíciles",1,83
15086,"años, difíciles, emisiones",1,83
15087,"difíciles, emisiones, acogida",1,83
15088,"emisiones, acogida, años",1,83
15089,"acogida, años, venden",1,83
15090,"años, venden, idea",1,83
15091,"venden, idea, crecimiento",1,83
15092,"idea, crecimiento, importante",1,83
15093,"crecimiento, importante, siguientes",1,83
15094,"importante, siguientes, analista",1,83
15095,"siguientes, analista, agudelo",1,83
15096,"analista, agudelo, silla",1,83
15097,"agudelo, silla, concluye",1,83
15098,"silla, concluye, movida",1,83
15099,"concluye, movida, ecopetrol",1,83
15100,"movida, ecopetrol, estaría",1,83
15101,"ecopetrol, estaría, invirtiendo",1,83
15102,"estaría, invirtiendo, compañía",1,83
15103,"invirtiendo, compañía, clic",1,83
15104,"compañía, clic, negocio",1,83
15105,"clic, negocio, obedece",1,83
15106,"negocio, obedece, interés",1,83
15107,"obedece, interés, mayoritario",1,83
15108,"interés, mayoritario, gobierno",1,83
15109,"mayoritario, gobierno, caso",1,83
15110,"gobierno, caso, anota",1,83
15111,"caso, anota, golazo",1,83
15112,"anota, golazo, venta",1,83
15113,"golazo, venta, ministro",1,83
15114,"venta, ministro, hacienda",1,83
15115,"ministro, hacienda, alberto",1,83
15116,"hacienda, alberto, carrasquilla",1,83
15117,"alberto, carrasquilla, bolsillo",1,83
15118,"carrasquilla, bolsillo, gobierno",1,83
15119,"bolsillo, gobierno, duque",1,83
15120,"gobierno, duque, pensando",1,83
15121,"duque, pensando, vender",1,83
15122,"pensando, vender, contamos",1,83
15123,"vender, contamos, nota",1,83
15124,"contamos, nota, tanta",1,83
15125,"nota, tanta, necesidad",1,83
15126,"tanta, necesidad, necesita",1,83
15127,"necesidad, necesita, recoger",1,83
15128,"necesita, recoger, billones",1,83
15129,"billones, pesos, extras",1,83
15130,"pesos, extras, covid",1,83
15131,"extras, covid, necesita",1,83
15132,"covid, necesita, subsidios",1,83
15133,"necesita, subsidios, empresas",1,83
15134,"subsidios, empresas, personas",1,83
15135,"empresas, personas, afectadas",1,83
15136,"personas, afectadas, restricciones",1,83
15137,"afectadas, restricciones, implementado",1,83
15138,"restricciones, implementado, frenar",1,83
15139,"implementado, frenar, virus",1,83
15140,"frenar, virus, necesidades",1,83
15141,"virus, necesidades, gobierno",1,83
15142,"necesidades, gobierno, endeudamiento",1,83
15143,"gobierno, endeudamiento, alto",1,83
15144,"endeudamiento, alto, déficit",1,83
15145,"alto, déficit, llegar",1,83
15146,"déficit, llegar, puntos",1,83
15147,"llegar, puntos, billones",1,83
15148,"puntos, billones, pesos",1,83
15149,"billones, pesos, entrarían",1,83
15150,"pesos, entrarían, venta",1,83
15151,"entrarían, venta, permitirían",1,83
15152,"venta, permitirían, reducir",1,83
15153,"permitirían, reducir, déficit",1,83
15154,"reducir, déficit, entrara",1,83
15155,"déficit, entrara, equivalente",1,83
15156,"entrara, equivalente, reformas",1,83
15157,"equivalente, reformas, tributarias",1,83
15158,"reformas, tributarias, vuelta",1,83
15159,"tributarias, vuelta, carrasquilla",1,83
15160,"vuelta, carrasquilla, busca",1,83
15161,"carrasquilla, busca, eludir",1,83
15162,"busca, eludir, debate",1,83
15163,"eludir, debate, torno",1,83
15164,"debate, torno, privatización",1,83
15165,"torno, privatización, logrando",1,83
15166,"privatización, logrando, propósito",1,83
15167,"logrando, propósito, caja",1,83
15168,"propósito, caja, recursos",1,83
15169,"caja, recursos, provenientes",1,83
15170,"recursos, provenientes, venta",1,83
15171,"provenientes, venta, ecopetrol",1,83
15172,"venta, ecopetrol, recursos",1,83
15173,"ecopetrol, recursos, salen",1,83
15174,"recursos, salen, bolsillo",1,83
15175,"salen, bolsillo, pantalón",1,83
15176,"bolsillo, pantalón, silla",1,83
15177,"pantalón, silla, exministro",1,83
15178,"silla, exministro, minas",1,83
15179,"exministro, minas, santos",1,83
15180,"minas, santos, amylkar",1,83
15181,"santos, amylkar, acosta",1,83
15182,"amylkar, acosta, lujo",1,83
15183,"acosta, lujo, presentar",1,83
15184,"lujo, presentar, tributaria",1,83
15185,"presentar, tributaria, ambiciosa",1,83
15186,"tributaria, ambiciosa, billones",1,83
15187,"ambiciosa, billones, pesos",1,83
15188,"billones, pesos, necesitaría",1,83
15189,"pesos, necesitaría, clave",1,83
15190,"necesitaría, clave, contado",1,83
15191,"clave, contado, presentar",1,83
15192,"contado, presentar, reforma",1,83
15193,"presentar, reforma, tributaria",1,83
15194,"reforma, tributaria, ambiciosa",1,83
15195,"tributaria, ambiciosa, difícil",1,83
15196,"ambiciosa, difícil, pasar",1,83
15197,"difícil, pasar, previo",1,83
15198,"pasar, previo, elecciones",1,83
15199,"previo, elecciones, paso",1,83
15200,"elecciones, paso, gobierno",1,83
15201,"paso, gobierno, ahorra",1,83
15202,"gobierno, ahorra, debate",1,83
15203,"ahorra, debate, político",1,83
15204,"debate, político, causaría",1,83
15205,"político, causaría, privatizar",1,83
15206,"causaría, privatizar, compañía",1,83
15207,"privatizar, compañía, estratégica",1,83
15208,"compañía, estratégica, país",1,83
15209,"estratégica, país, señalado",1,83
15210,"país, señalado, altos",1,83
15211,"señalado, altos, funcionarios",1,83
15212,"altos, funcionarios, punto",1,83
15213,"funcionarios, punto, vista",1,83
15214,"punto, vista, seguridad",1,83
15215,"vista, seguridad, energética",1,83
15216,"seguridad, energética, fundamental",1,83
15217,"energética, fundamental, país",1,83
15218,"fundamental, país, participación",1,83
15219,"país, participación, mayoritaria",1,83
15220,"participación, mayoritaria, accionaria",1,83
15221,"mayoritaria, accionaria, empresas",1,83
15222,"accionaria, empresas, importantes",1,83
15223,"empresas, importantes, sector",1,83
15224,"importantes, sector, energético",1,83
15225,"sector, energético, ministro",1,83
15226,"energético, ministro, minas",1,83
15227,"ministro, minas, energía",1,83
15228,"minas, energía, diego",1,83
15229,"energía, diego, mesa",1,83
15230,"diego, mesa, criterio",1,83
15231,"mesa, criterio, quitaría",1,83
15232,"criterio, quitaría, puntos",1,83
15233,"quitaría, puntos, grupo",1,83
15234,"puntos, grupo, energía",1,83
15235,"energía, bogotá, comprar",1,83
15236,"bogotá, comprar, diferencia",1,83
15237,"comprar, diferencia, ecopetrol",1,83
15238,"diferencia, ecopetrol, controlada",1,83
15239,"ecopetrol, controlada, distrito",1,83
15240,"controlada, distrito, capital",1,83
15241,"distrito, capital, gobierno",1,83
15242,"capital, gobierno, nacional",1,83
15243,"gobierno, nacional, independientemente",1,83
15244,"nacional, independientemente, venda",1,83
15245,"independientemente, venda, negocio",1,83
15246,"venda, negocio, carrasquilla",1,83
15247,"negocio, carrasquilla, alejaría",1,83
15248,"carrasquilla, alejaría, fantasma",1,83
15249,"alejaría, fantasma, reducción",1,83
15250,"fantasma, reducción, calificación",1,83
15251,"reducción, calificación, agencias",1,83
15252,"calificación, agencias, definen",1,83
15253,"agencias, definen, tasas",1,83
15254,"definen, tasas, endeudar",1,83
15255,"tasas, endeudar, gobierno",1,83
15256,"endeudar, gobierno, ministerio",1,83
15257,"gobierno, ministerio, hacienda",1,83
15258,"ministerio, hacienda, controlar",1,83
15259,"hacienda, controlar, deuda",1,83
15260,"controlar, deuda, duda",1,83
15261,"deuda, duda, oferta",1,83
15262,"duda, oferta, ecopetrol",1,83
15263,"oferta, ecopetrol, logra",1,83
15264,"ecopetrol, logra, efecto",1,83
15265,"logra, efecto, golpear",1,83
15266,"efecto, golpear, reputación",1,83
15267,"golpear, reputación, empresa",1,83
15268,"reputación, empresa, informe",1,83
15269,"empresa, informe, credicorp",1,83
15270,"informe, credicorp, advierte",1,83
15271,"credicorp, advierte, dudas",1,83
15272,"advierte, dudas, encaja",1,83
15273,"dudas, encaja, estrategia",1,83
15274,"encaja, estrategia, ecopetrol",1,83
15275,"estrategia, ecopetrol, ayuda",1,83
15276,"ecopetrol, ayuda, gobierno",1,83
15277,"ayuda, gobierno, queda",1,83
15278,"gobierno, queda, clara",1,83
15279,"queda, clara, tanta",1,83
15280,"clara, tanta, independencia",1,83
15281,"tanta, independencia, gobierno",1,83
15282,"independencia, gobierno, mantiene",1,83
15283,"gobierno, mantiene, petrolera",1,83
15284,"mantiene, petrolera, junta",1,83
15285,"petrolera, junta, toma",1,83
15286,"junta, toma, decisiones",1,83
15287,"toma, decisiones, conveniencia",1,83
15288,"decisiones, conveniencia, socio",1,83
15289,"conveniencia, socio, mayoritario",1,83
15290,"socio, mayoritario, gobierno",1,83
15291,"mayoritario, gobierno, empresa",1,83
15292,"gobierno, empresa, similar",1,83
15293,"empresa, similar, advirtió",1,83
15294,"similar, advirtió, corficolombiana",1,83
15295,"advirtió, corficolombiana, informe",1,83
15296,"corficolombiana, informe, publicado",1,83
15297,"informe, publicado, semana",1,83
15298,"publicado, semana, corrieron",1,83
15299,"semana, corrieron, rumores",1,83
15300,"corrieron, rumores, enroque",1,83
15301,"rumores, enroque, gobierno",1,83
15302,"enroque, gobierno, bayón",1,83
15303,"gobierno, bayón, enfático",1,83
15304,"bayón, enfático, independencia",1,83
15305,"enfático, independencia, mantiene",1,83
15306,"independencia, mantiene, ecopetrol",1,83
15307,"mantiene, ecopetrol, ayudando",1,83
15308,"ecopetrol, ayudando, gobierno",1,83
15309,"ayudando, gobierno, recursos",1,83
15310,"gobierno, recursos, razón",1,83
15311,"recursos, razón, principal",1,83
15312,"razón, principal, compra",1,83
15313,"principal, compra, oportunidad",1,83
15314,"compra, oportunidad, entrar",1,83
15315,"oportunidad, entrar, fuerza",1,83
15316,"entrar, fuerza, mercado",1,83
15317,"fuerza, mercado, eléctrico",1,83
15318,"mercado, eléctrico, exministro",1,83
15319,"eléctrico, exministro, acosta",1,83
15320,"exministro, acosta, presidente",1,83
15321,"acosta, presidente, asociación",1,83
15322,"presidente, asociación, colombiana",1,83
15323,"asociación, colombiana, petróleo",1,83
15324,"colombiana, petróleo, conservador",1,83
15325,"petróleo, conservador, francisco",1,83
15326,"conservador, francisco, lloreda",1,83
15327,"francisco, lloreda, coinciden",1,83
15328,"lloreda, coinciden, negocio",1,83
15329,"coinciden, negocio, ecopetrol",1,83
15330,"negocio, ecopetrol, negocio",1,83
15331,"ecopetrol, negocio, faltan",1,83
15332,"negocio, faltan, cosas",1,83
15333,"faltan, cosas, definir",1,83
15334,"cosas, definir, puja",1,83
15335,"definir, puja, ecopetrol",1,83
15336,"puja, ecopetrol, grupo",1,83
15337,"ecopetrol, grupo, energía",1,83
15338,"energía, bogotá, ayer",1,83
15339,"bogotá, ayer, confirmó",1,83
15340,"ayer, confirmó, interesada",1,83
15341,"confirmó, interesada, oferta",1,83
15342,"interesada, oferta, entrada",1,83
15343,"oferta, entrada, negocio",1,83
15344,"entrada, negocio, lento",1,83
15345,"negocio, lento, proceso",1,83
15346,"lento, proceso, venta",1,83
15347,"proceso, venta, hacienda",1,83
15348,"venta, hacienda, ecopetrol",1,83
15349,"hacienda, ecopetrol, ventaja",1,83
15350,"ecopetrol, ventaja, plata",1,83
15351,"ventaja, plata, gobierno",1,83
15352,"plata, gobierno, pierda",1,83
15353,"gobierno, pierda, control",1,83
15354,"pierda, control, petrolera",1,83
15355,"control, petrolera, músculo",1,83
15356,"petrolera, músculo, financiero",1,83
15357,"músculo, financiero, negocio",1,83
15358,"financiero, negocio, línea",1,83
15359,"negocio, línea, grupo",1,83
15360,"línea, grupo, hará",1,83
15361,"grupo, hará, ministerio",1,83
15362,"hará, ministerio, caso",1,83
15363,"ministerio, caso, recibir",1,83
15364,"caso, recibir, propuestas",1,83
15365,"recibir, propuestas, preguntamos",1,83
15366,"propuestas, preguntamos, respuesta",1,83
15367,"preguntamos, respuesta, entrada",1,83
15368,"respuesta, entrada, anuncio",1,83
15369,"entrada, anuncio, ecopetrol",1,83
15370,"anuncio, ecopetrol, deja",1,83
15371,"ecopetrol, deja, sombra",1,83
15372,"deja, sombra, influyen",1,83
15373,"sombra, influyen, necesidades",1,83
15374,"influyen, necesidades, gobierno",1,83
15375,"necesidades, gobierno, decisiones",1,83
15376,"gobierno, decisiones, estratégicas",1,83
15377,"decisiones, estratégicas, empresa",1,83
15378,"estratégicas, empresa, país",1,83
15379,"semana, decisión, emitida",1,84
15380,"decisión, emitida, autoridad",1,84
15381,"emitida, autoridad, licencias",1,84
15382,"autoridad, licencias, ambientales",1,84
15383,"licencias, ambientales, anla",1,84
15384,"ambientales, anla, ecopetrol",1,84
15385,"anla, ecopetrol, afloramiento",1,84
15386,"ecopetrol, afloramiento, crudo",1,84
15387,"afloramiento, crudo, pozo",1,84
15388,"crudo, pozo, lizama",1,84
15389,"pozo, lizama, jurisdicción",1,84
15390,"lizama, jurisdicción, barrancabermeja",1,84
15391,"jurisdicción, barrancabermeja, santander",1,84
15392,"barrancabermeja, santander, años",1,84
15393,"santander, años, ente",1,84
15394,"años, ente, impuso",1,84
15395,"ente, impuso, multa",1,84
15396,"impuso, multa, millones",1,84
15397,"multa, millones, pesos",1,84
15398,"millones, pesos, contaminación",1,84
15399,"pesos, contaminación, generada",1,84
15400,"contaminación, generada, resaltar",1,84
15401,"generada, resaltar, anla",1,84
15402,"resaltar, anla, revocó",1,84
15403,"anla, revocó, parcialmente",2,84
15404,"revocó, parcialmente, sanción",2,84
15405,"parcialmente, sanción, instancia",1,84
15406,"sanción, instancia, dictada",1,84
15407,"instancia, dictada, millones",1,84
15408,"dictada, millones, pesos",1,84
15409,"millones, pesos, recurso",1,84
15410,"pesos, recurso, presentado",1,84
15411,"recurso, presentado, ecopetrol",1,84
15412,"presentado, ecopetrol, explicaba",1,84
15413,"ecopetrol, explicaba, empresa",1,84
15414,"explicaba, empresa, atendió",1,84
15415,"empresa, atendió, contingencia",1,84
15416,"atendió, contingencia, acciones",1,84
15417,"contingencia, acciones, necesarias",1,84
15418,"acciones, necesarias, nivel",1,84
15419,"necesarias, nivel, emergencia",1,84
15420,"nivel, emergencia, recordemos",1,84
15421,"emergencia, recordemos, marzo",1,84
15422,"recordemos, marzo, pozo",1,84
15423,"marzo, pozo, petrolero",1,84
15424,"pozo, petrolero, operado",1,84
15425,"petrolero, operado, ecopetrol",1,84
15426,"operado, ecopetrol, emanó",1,84
15427,"ecopetrol, emanó, derramando",1,84
15428,"emanó, derramando, barriles",1,84
15429,"derramando, barriles, crudo",1,84
15430,"barriles, crudo, quebradas",1,84
15431,"crudo, quebradas, corregimiento",1,84
15432,"quebradas, corregimiento, fortuna",1,84
15433,"corregimiento, fortuna, zona",1,84
15434,"fortuna, zona, rural",1,84
15435,"zona, rural, ubicada",1,84
15436,"rural, ubicada, barrancabermeja",1,84
15437,"ubicada, barrancabermeja, vicente",1,84
15438,"barrancabermeja, vicente, chucurí",1,84
15439,"vicente, chucurí, líquido",1,84
15440,"chucurí, líquido, esparcido",1,84
15441,"líquido, esparcido, cuerpos",1,84
15442,"esparcido, cuerpos, agua",1,84
15443,"cuerpos, agua, caño",1,84
15444,"agua, caño, muerto",1,84
15445,"caño, muerto, sogamoso",2,84
15446,"muerto, sogamoso, impactó",1,84
15447,"sogamoso, impactó, fauna",1,84
15448,"impactó, fauna, flora",1,84
15449,"fauna, flora, lugar",1,84
15450,"flora, lugar, inventario",1,84
15451,"lugar, inventario, daños",1,84
15452,"inventario, daños, considerar",1,84
15453,"daños, considerar, animales",1,84
15454,"considerar, animales, muertos",1,84
15455,"animales, muertos, mayoría",1,84
15456,"muertos, mayoría, peces",1,84
15457,"mayoría, peces, cuerpos",1,84
15458,"peces, cuerpos, agua",1,84
15459,"cuerpos, agua, contaminados",1,84
15460,"agua, contaminados, personas",1,84
15461,"contaminados, personas, damnificadas",1,84
15462,"personas, damnificadas, gravedad",1,84
15463,"damnificadas, gravedad, afloramiento",1,84
15464,"gravedad, afloramiento, amenazar",1,84
15465,"afloramiento, amenazar, magdalena",1,84
15466,"amenazar, magdalena, considerada",1,84
15467,"magdalena, considerada, calamidad",1,84
15468,"considerada, calamidad, ambiental",1,84
15469,"calamidad, ambiental, alertar",1,84
15470,"ambiental, alertar, entidades",1,84
15471,"alertar, entidades, control",1,84
15472,"entidades, control, peligroso",1,84
15473,"control, peligroso, asunto",1,84
15474,"peligroso, asunto, años",1,84
15475,"asunto, años, industria",1,84
15476,"años, industria, petrolera",1,84
15477,"industria, petrolera, barrancabermeja",1,84
15478,"petrolera, barrancabermeja, similar",1,84
15479,"barrancabermeja, similar, comisión",1,84
15480,"similar, comisión, expertos",1,84
15481,"comisión, expertos, internacionales",1,84
15482,"expertos, internacionales, ambiente",1,84
15483,"internacionales, ambiente, solicitada",1,84
15484,"ambiente, solicitada, ministerio",1,84
15485,"solicitada, ministerio, ambiente",1,84
15486,"ministerio, ambiente, desarrollo",1,84
15487,"ambiente, desarrollo, sostenible",1,84
15488,"desarrollo, sostenible, recuperación",1,84
15489,"sostenible, recuperación, daño",1,84
15490,"recuperación, daño, causado",1,84
15491,"daño, causado, pozo",1,84
15492,"causado, pozo, tardaría",1,84
15493,"pozo, tardaría, ciudadanos",1,84
15494,"tardaría, ciudadanos, zonas",1,84
15495,"ciudadanos, zonas, rurales",1,84
15496,"zonas, rurales, afirman",1,84
15497,"rurales, afirman, presencia",1,84
15498,"afirman, presencia, hidrocarburos",1,84
15499,"presencia, hidrocarburos, sedimentos",1,84
15500,"hidrocarburos, sedimentos, orillas",1,84
15501,"sedimentos, orillas, ríos",1,84
15502,"orillas, ríos, problemáticas",1,84
15503,"ríos, problemáticas, ambientales",1,84
15504,"problemáticas, ambientales, salubridad",1,84
15505,"ambientales, salubridad, asimismo",1,84
15506,"salubridad, asimismo, ambientalistas",1,84
15507,"asimismo, ambientalistas, contaminación",1,84
15508,"ambientalistas, contaminación, emanación",1,84
15509,"contaminación, emanación, irreversible",1,84
15510,"emanación, irreversible, concentración",1,84
15511,"irreversible, concentración, hidrocarburos",1,84
15512,"concentración, hidrocarburos, caño",1,84
15513,"hidrocarburos, caño, muerto",1,84
15514,"caño, muerto, afectó",1,84
15515,"muerto, afectó, proceso",1,84
15516,"afectó, proceso, reproductivo",1,84
15517,"proceso, reproductivo, peces",1,84
15518,"reproductivo, peces, dorada",1,84
15519,"peces, dorada, bocachico",1,84
15520,"dorada, bocachico, bagre",1,84
15521,"bocachico, bagre, blanquillo",1,84
15522,"bagre, blanquillo, suma",1,84
15523,"blanquillo, suma, preocupante",1,84
15524,"suma, preocupante, descarga",1,84
15525,"preocupante, descarga, metales",1,84
15526,"descarga, metales, pesados",1,84
15527,"metales, pesados, mercurio",1,84
15528,"pesados, mercurio, plomo",1,84
15529,"mercurio, plomo, benceno",1,84
15530,"plomo, benceno, albergados",1,84
15531,"benceno, albergados, cuerpos",1,84
15532,"albergados, cuerpos, agua",1,84
15533,"cuerpos, agua, tóxica",1,84
15534,"agua, tóxica, entorno",1,84
15535,"tóxica, entorno, causar",1,84
15536,"entorno, causar, graves",1,84
15537,"causar, graves, consecuencias",1,84
15538,"graves, consecuencias, poblaciones",1,84
15539,"consecuencias, poblaciones, vecinas",1,84
15540,"poblaciones, vecinas, revisar",1,84
15541,"vecinas, revisar, daños",1,84
15542,"revisar, daños, multa",1,84
15543,"daños, multa, impuesta",1,84
15544,"multa, impuesta, anla",1,84
15545,"impuesta, anla, petrolera",1,84
15546,"anla, petrolera, suficiente",1,84
15547,"petrolera, suficiente, reparar",1,84
15548,"suficiente, reparar, fauna",1,84
15549,"reparar, fauna, flora",1,84
15550,"fauna, flora, zona",1,84
15551,"flora, zona, indemnización",1,84
15552,"zona, indemnización, llegar",1,84
15553,"indemnización, llegar, resarcir",1,84
15554,"llegar, resarcir, comunidades",1,84
15555,"resarcir, comunidades, afectadas",1,84
15556,"comunidades, afectadas, desastre",1,84
15557,"afectadas, desastre, ambiental",1,84
15558,"desastre, ambiental, afectó",1,84
15559,"ambiental, afectó, estructuralmente",1,84
15560,"afectó, estructuralmente, cadena",1,84
15561,"estructuralmente, cadena, productiva",1,84
15562,"cadena, productiva, pesca",1,84
15563,"productiva, pesca, labores",1,84
15564,"pesca, labores, pescadores",1,84
15565,"labores, pescadores, comercializadores",1,84
15566,"pescadores, comercializadores, restaurantes",1,84
15567,"comercializadores, restaurantes, típicos",1,84
15568,"restaurantes, típicos, turísticos",1,84
15569,"típicos, turísticos, ciudadanos",1,84
15570,"turísticos, ciudadanos, impactó",1,84
15571,"ciudadanos, impactó, gravemente",1,84
15572,"impactó, gravemente, economía",1,84
15573,"gravemente, economía, tejido",1,84
15574,"economía, tejido, social",1,84
15575,"tejido, social, habitantes",1,84
15576,"social, habitantes, recordar",1,84
15577,"habitantes, recordar, procuraduría",1,84
15578,"recordar, procuraduría, general",1,84
15579,"procuraduría, general, nación",1,84
15580,"general, nación, pidió",1,84
15581,"nación, pidió, ecopetrol",1,84
15582,"pidió, ecopetrol, indemnización",1,84
15583,"ecopetrol, indemnización, reparar",1,84
15584,"indemnización, reparar, ciudadanos",1,84
15585,"reparar, ciudadanos, residentes",1,84
15586,"ciudadanos, residentes, trabajadores",1,84
15587,"residentes, trabajadores, áreas",1,84
15588,"trabajadores, áreas, influencia",1,84
15589,"áreas, influencia, pozo",1,84
15590,"influencia, pozo, lizama",1,84
15591,"pozo, lizama, habitantes",1,84
15592,"lizama, habitantes, inmediaciones",1,84
15593,"habitantes, inmediaciones, quebrada",1,84
15594,"inmediaciones, quebrada, caño",1,84
15595,"quebrada, caño, muerto",1,84
15596,"muerto, sogamoso, ministerio",1,84
15597,"sogamoso, ministerio, público",1,84
15598,"ministerio, público, resaltó",1,84
15599,"público, resaltó, allá",1,84
15600,"resaltó, allá, daños",1,84
15601,"allá, daños, ambientales",1,84
15602,"daños, ambientales, importantes",1,84
15603,"ambientales, importantes, probabilidad",1,84
15604,"importantes, probabilidad, aparición",1,84
15605,"probabilidad, aparición, efectos",1,84
15606,"aparición, efectos, salud",1,84
15607,"efectos, salud, humana",1,84
15608,"salud, humana, registrarse",1,84
15609,"humana, registrarse, periodos",1,84
15610,"registrarse, periodos, tiempo",1,84
15611,"periodos, tiempo, indeterminados",1,84
15612,"tiempo, indeterminados, tragedia",1,84
15613,"indeterminados, tragedia, ambiental",1,84
15614,"tragedia, ambiental, reversar",1,84
15615,"ambiental, reversar, deja",1,84
15616,"reversar, deja, reflexión",1,84
15617,"deja, reflexión, frente",1,84
15618,"reflexión, frente, actividades",1,84
15619,"frente, actividades, industria",1,84
15620,"actividades, industria, extractiva",1,84
15621,"industria, extractiva, rigurosidad",1,84
15622,"extractiva, rigurosidad, operaciones",1,84
15623,"rigurosidad, operaciones, respaldadas",1,84
15624,"operaciones, respaldadas, plan",1,84
15625,"respaldadas, plan, contingencia",1,84
15626,"plan, contingencia, eficiente",1,84
15627,"contingencia, eficiente, disminuir",1,84
15628,"eficiente, disminuir, niveles",1,84
15629,"disminuir, niveles, riesgo",1,84
15630,"niveles, riesgo, multa",1,84
15631,"riesgo, multa, deja",1,84
15632,"multa, deja, siguientes",1,84
15633,"deja, siguientes, cuestionamientos",1,84
15634,"siguientes, cuestionamientos, anla",1,84
15635,"cuestionamientos, anla, revocó",1,84
15636,"parcialmente, sanción, impuesta",1,84
15637,"sanción, impuesta, instancia",1,84
15638,"impuesta, instancia, aparte",1,84
15639,"instancia, aparte, ecopetrol",1,84
15640,"aparte, ecopetrol, autoridades",1,84
15641,"ecopetrol, autoridades, ministerio",1,84
15642,"autoridades, ministerio, ambiente",1,84
15643,"ministerio, ambiente, anla",1,84
15644,"ambiente, anla, responder",1,84
15645,"anla, responder, daños",1,84
15646,"responder, daños, zonas",1,84
15647,"daños, zonas, riesgo",1,84
15648,"zonas, riesgo, afloramiento",1,84
15649,"riesgo, afloramiento, lugares",1,84
15650,"afloramiento, lugares, país",1,84
15651,"lugares, país, sucedió",1,84
15652,"país, sucedió, lizama",1,84
15653,"diría, marta, lucía",1,85
15654,"marta, lucía, ramírez",1,85
15655,"lucía, ramírez, viera",1,85
15656,"ramírez, viera, propuesta",1,85
15657,"viera, propuesta, enviada",1,85
15658,"propuesta, enviada, gobierno",1,85
15659,"enviada, gobierno, conformar",1,85
15660,"gobierno, conformar, junta",1,85
15661,"conformar, junta, directiva",1,85
15662,"junta, directiva, ecopetrol",1,85
15663,"directiva, ecopetrol, pliego",1,85
15664,"ecopetrol, pliego, ocupa",1,85
15665,"pliego, ocupa, puesto",1,85
15666,"ocupa, puesto, mujer",1,85
15667,"puesto, mujer, ramírez",1,85
15668,"mujer, ramírez, prometió",1,85
15669,"ramírez, prometió, campaña",1,85
15670,"prometió, campaña, reducir",1,85
15671,"campaña, reducir, brechas",1,85
15672,"reducir, brechas, fomentar",1,85
15673,"brechas, fomentar, equidad",1,85
15674,"fomentar, equidad, género",1,85
15675,"equidad, género, ruido",1,85
15676,"género, ruido, vacío",1,85
15677,"ruido, vacío, inclusión",1,85
15678,"vacío, inclusión, ocupar",1,85
15679,"inclusión, ocupar, liderazgos",1,85
15680,"ocupar, liderazgos, empresa",1,85
15681,"liderazgos, empresa, estatal",1,85
15682,"empresa, estatal, país",1,85
15683,"estatal, país, sentimos",1,85
15684,"país, sentimos, invisibles",1,85
15685,"sentimos, invisibles, ideas",1,85
15686,"invisibles, ideas, propuestas",1,85
15687,"ideas, propuestas, suelen",1,85
15688,"propuestas, suelen, tenidas",1,85
15689,"suelen, tenidas, sociedad",1,85
15690,"tenidas, sociedad, sucede",1,85
15691,"sociedad, sucede, oportunidad",1,85
15692,"sucede, oportunidad, mujer",1,85
15693,"oportunidad, mujer, gobernar",1,85
15694,"mujer, gobernar, país",1,85
15695,"gobernar, país, escribió",1,85
15696,"país, escribió, marta",1,85
15697,"escribió, marta, lucía",1,85
15698,"marta, lucía, columna",1,85
15699,"lucía, columna, espectador",1,85
15700,"columna, espectador, marzo",1,85
15701,"espectador, marzo, grave",1,85
