Fecha Extraccion,Titulo,Fecha Publicacion,Tema,Resumen,URL,Imagen,Empresa,Autor
2023-01-18 08:28:51,Isolux Corsán da el salto al exterior en el bioetanol con una planta en Colombia,SIN FECHA DE PUBLICACION,CONTRATO CON LA COMPAÑÍA COLOMBIANA BIOENERGY,Isolux Corsán da el salto al exterior en el bioetanol con una planta en Colombia,https://cincodias.elpais.com/cincodias/2010/07/28/empresas/1280324388_850215.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:51,Dispersan a manifestantes que protestan contra una subasta petrolera en Brasil,SIN FECHA DE PUBLICACION,BRASIL PETRÓLEO,Dispersan a manifestantes que protestan contra una subasta petrolera en Brasil.,https://elpais.com/economia/2013/10/21/agencias/1382377901_426809.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:51,Los problemas de Pemex no cambian,SIN FECHA DE PUBLICACION,BREAKINGVIEWS,Los problemas de Pemex no cambian.,https://cincodias.elpais.com/cincodias/2014/08/08/empresas/1407522363_973638.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:51,45 muertos por la explosión de un oleoducto en Colombia,SIN FECHA DE PUBLICACION,SIN TEMA,"45 muertos por la explosión de un oleoducto en Colombia. Al menos 45 muertos, 100 heridos y más de una decena de casas quemadas es el saldo inicial de una explosión, de origen desconocido, que se produjo ayer en un oleoducto que cruza por una aldea del noroeste de Colombia, según informaron las autoridades. El suceso se registró en la aldea de Fraguas, cercana al municipio de Segovia, en el departamento de Antioquia, a unos 400 kilómetros al noroeste de Bogotá. Tras el estallido de la tubería del oleoducto Central, el principal de Colombia, se produjo un gran incendio.",https://elpais.com/diario/1998/10/19/internacional/908748015_850215.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:52,Indígenas colombianos mantienen orden de no permitir reparación de oleoducto,SIN FECHA DE PUBLICACION,COLOMBIA INDÍGENAS,Indígenas colombianos mantienen orden de no permitir reparación de oleoducto.,https://elpais.com/economia/2014/04/26/agencias/1398534020_265603.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:52,,SIN FECHA DE PUBLICACION,SIN TEMA,Será un alivio para la Tierra el día en que se acabe esta especie,https://elpais.com/internacional/2018/03/28/colombia/1522190985_500204.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:52,Los trabajadores de Petrobras aprueban una huelga por tiempo indeterminado,SIN FECHA DE PUBLICACION,BRASIL PETRÓLEO,Los trabajadores de Petrobras aprueban una huelga por tiempo indeterminado.,https://elpais.com/economia/2013/10/17/agencias/1381964155_835536.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:52,"La Orinoquia colombiana, un bastión silvestre que lucha por su conservación",SIN FECHA DE PUBLICACION,COLOMBIA BIODIVERSIDAD,"La Orinoquia colombiana, un bastión silvestre que lucha por su conservación.",https://elpais.com/economia/2013/06/22/agencias/1371920441_373864.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:52,"Uribe reconoce que las FARC han asestado ""un duro golpe"" con sus últimos ataques",SIN FECHA DE PUBLICACION,SIN TEMA,El presidente colombiano se reúne con altos mandos militares tras la muerte de 25 soldados,https://elpais.com/internacional/2005/06/27/actualidad/1119823202_850215.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:52,"Alertan que la protesta de campesinos colombianos puede terminar en ""tragedia""",SIN FECHA DE PUBLICACION,COLOMBIA PROTESTAS,Alertan que la protesta de campesinos colombianos puede terminar en tragedia .,https://elpais.com/economia/2013/06/21/agencias/1371838701_285511.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:52,Crece la adhesión a la huelga en Petrobras contra la licitación petrolera,SIN FECHA DE PUBLICACION,BRASIL PETRÓLEO,Crece la adhesión a la huelga en Petrobras contra la licitación petrolera.,https://elpais.com/economia/2013/10/19/agencias/1382137566_118293.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:52,Una oleada de huelgas agrava la situación del Gobierno colombiano,SIN FECHA DE PUBLICACION,SIN TEMA,"Una oleada de huelgas agrava la situación del Gobierno colombiano. La grave crisis social por la que atraviesa Colombia no se ha atemperado en las últimas semanas, sino que, por el contrario, ha empeorado de míanera notable. A las posturas reivindicativas de determinados sectores laborales del país, el Gobierno del presidente López Michelsen, responde con declaraciones de ilegalidad de las huelgas, detenciones de dirigentes sindicales y el mantenimiento del estado de sitio, lo que provoca una peligrosa espiral de descontento a la que pocos ven una fácil salida.",https://elpais.com/diario/1977/10/26/internacional/246668402_850215.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:52,Chávez decide comprar a Argentina lo que antes importaba de Colombia,SIN FECHA DE PUBLICACION,SIN TEMA,"Venezuela adquirirá coches, alimentos, productos textiles y maquinaria pesada",https://elpais.com/internacional/2009/08/12/actualidad/1250028001_850215.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:52,Colombia y Venezuela construirán un gasoducto y un oleoducto entre ambos países,SIN FECHA DE PUBLICACION,SIN TEMA,Uribe y Chávez acuerdan impulsar los dos grandes proyectos energéticos binacionales,https://elpais.com/internacional/2005/11/24/actualidad/1132786808_850215.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:52,Repsol aspira al yacimiento de Libra que Brasil subasta el lunes,SIN FECHA DE PUBLICACION,BRASIL PETRÓLEO,Repsol aspira al yacimiento de Libra que Brasil subasta el lunes.,https://elpais.com/economia/2013/10/20/agencias/1382283149_543975.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:53,Repsol descubre tres grandes pozos de gas en Argelia,SIN FECHA DE PUBLICACION,SIN TEMA,Los yacimientos equivalen al 1% del consumo anual de España,https://elpais.com/diario/2009/01/27/economia/1233010811_850215.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:53,Apple se consagra en 2012 al superar a Exxon como gigante mundial en Bolsa,SIN FECHA DE PUBLICACION,SIN TEMA,Las tecnológicas y las compañías chinas se refuerzan en los mercados Los inversores siguen dando la espalda a las empresas la Eurozona,https://elpais.com/economia/2013/01/01/actualidad/1357070907_367342.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:53,,SIN FECHA DE PUBLICACION,SIN TEMA,Los venezolanos que viven en Colombia viven con preocupación el empuje en las encuestas del candidato izquierdista,https://elpais.com/internacional/2018/03/06/america/1520375706_975894.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:53,"Wal Mart repite como la mayor empresa del mundo, según Fortune",SIN FECHA DE PUBLICACION,NUEVE EMPRESAS ESPAÑOLAS ENTRE LAS 500 MÁS GRANDES,La cadena estadounidense de supermercados Wal Mart vuelve a liderar la lista de las 500 empresas más grandes del mundo que elabora cada año Fortune. Nueve empresas españolas se cuelan en la clasificación.,https://cincodias.elpais.com/cincodias/2011/07/08/empresas/1310291934_850215.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:53,"Gaviria desata la guerra ""contra el corazón y el talonario de la guerrilla"" colombiana",SIN FECHA DE PUBLICACION,SIN TEMA,"Gaviria desata la guerra contra el corazón y el talonario de la guerrilla colombiana. La decisión de desencadenar una guerra total contra la subversión se hace cada vez más nítida en Colombia. El primer paso ya se ha dado: es la declaración de guerra ""al corazón y al talonario de la guerrilla"", como dijo el presidente César Gaviria la noche del pasado domingo, cuando anunció la implantación del ""estado de conmoción interior"" durante 90 días. A partir de ahora será delito pagar rescate a la guerrilla o el llamado impuesto de guerra, ya sea por parte de los ganaderos o de las empresas, dialogar con los insurgentes, entrevistarlos o publicar en la prensa sus comunicados.",https://elpais.com/diario/1992/11/10/internacional/721350024_850215.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:53,La subasta de concesiones petroleras en Brasil supera las expectativas financieras,SIN FECHA DE PUBLICACION,BRASIL PETRÓLEO,La subasta de concesiones petroleras en Brasil supera las expectativas financieras.,https://elpais.com/economia/2013/05/14/agencias/1368564984_655781.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:53,La Bolsa indiscreta,SIN FECHA DE PUBLICACION,ANÁLISIS,La Bolsa indiscreta,https://cincodias.elpais.com/cincodias/2002/04/12/mercados/1018705636_850215.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:53,El buen ritmo de Colombia,SIN FECHA DE PUBLICACION,REPORTAJE:COYUNTURA INTERNACIONAL,El país latinoamericano registra el mayor crecimiento en treinta años,https://elpais.com/diario/2007/07/15/negocio/1184503945_850215.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:53,"La paz, una oportunidad para que Colombia dé el salto económico definitivo",SIN FECHA DE PUBLICACION,COLOMBIA CONFLICTO,"Quítale el conflicto y Colombia se sale . Con estas palabras el presidente del BBVA en Colombia, Óscar Cabrera, se refiere a los réditos económicos que dejaría un exitoso proceso de paz, cuando el Gobierno y la guerrilla de las FARC se preparan para iniciar un diálogo formal a mediados de octubre.",https://elpais.com/economia/2012/10/03/agencias/1349282228_846193.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:53,"Se agrava la crisis social y política, en Colombia",SIN FECHA DE PUBLICACION,SIN TEMA,"Se agrava la crisis social y política, en Colombia. La grave crisis política y social por la que atraviesa Colombia ha evolucionado negativamente en pocas horas, a causa de la huelga de los trabajadores de la industria petrolífera, en demanda de mejoras sociales y de readmisión de cuarenta obreros despedidos por la empresa estatal Ecopetrol. El paro, centrado en la zona de Barrancabermeja y declarado ilegal por el Gobierno, tuvo un comienzo sangriento: un soldado resultó muerto por francotiradores y varios obreros resultaron heridos en choques con la policía. Un gasoducto de una empresa norteamericana fue volado a doce kilómetros de Barrancabermeja.La huelga (segunda en importancia después de la que paralizó al país el pasado 14 de septiembre) coincide con la solución provisional dada por el presidente López Michelsen a la crisis de Gobierno, que provocó la dimisión, el fin de semana último, de cuatro ministros: Interior, Hacienda, Agricultura y Minas. El presidente ha nombrado para los nuevos puestos a dos políticos conservadores y dos liberales. Observadores de la situación colombiana coinciden en afirma que, a pesar de la remodelación del Gabinete, la crisis no está re suelta y tiene raíces mucho más profundas, que son las que motivaron el «minibogotazo» del pasado día 14, en el que murieron al menos veinte personas, centenares resultaron heridas y 5.000 fueron detenidas.",https://elpais.com/diario/1977/10/06/internacional/244940403_850215.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:53,Los sindicalistas: en el punto de mira,SIN FECHA DE PUBLICACION,SIN TEMA,"Los sindicalistas en el punto de mira. La cifra es escalofriante: en los dos meses largos que lleva este año 25 líderes sindicales han sido asesinados en Colombia. Siete han caído en última semana. En la lista figuran cinco trabajadores del sector energético y el presidente y vicepresidente del sindicato de la multinacional del carbón Drummond. A los líderes de la carbonífera, que opera en la costa caribe, los bajaron del bus que los llevaba a la empresa .Al primero lo asesinaron delante de sus compañeros; al segundo se lo llevaron y su cuerpo apareció, horas después, tirado en un zanja.",https://elpais.com/diario/2001/03/26/internacional/985557618_850215.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:54,Los sindicalistas: en el punto de mira,SIN FECHA DE PUBLICACION,SIN TEMA,"Los sindicalistas en el punto de mira. La cifra es escalofriante: en los dos meses largos que lleva este año 25 líderes sindicales han sido asesinados en Colombia. Siete han caído en última semana. En la lista figuran cinco trabajadores del sector energético y el presidente y vicepresidente del sindicato de la multinacional del carbón Drummond. A los líderes de la carbonífera, que opera en la costa caribe, los bajaron del bus que los llevaba a la empresa .Al primero lo asesinaron delante de sus compañeros; al segundo se lo llevaron y su cuerpo apareció, horas después, tirado en un zanja.",https://elpais.com/diario/2001/03/26/internacional/985557621_850215.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:54,La petrolera Royal Dutch Shell encabeza la lista Fortune de mayor empresa global,SIN FECHA DE PUBLICACION,EEUU EMPRESAS,"La petrolera Royal Dutch Shell encabeza la lista de las 500 empresas más grandes del mundo, según el ránking anual de Fortune publicado hoy en su sitio de internet, en el que la primera firma española es el Banco Santander, en la posición 44, seguida por Telefónica, en el puesto 82.",https://elpais.com/economia/2012/07/12/agencias/1342045515_437011.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:54,BP vende activos en Colombia por valor de 1.400 millones,SIN FECHA DE PUBLICACION,"EL DERRAME DE CRUDO ES, OFICIALMENTE, EL MAYOR DE LA HISTORIA","BP está acelerando la venta de activos para hacer frente a los costes del vertido del Golfo de México. Ayer, la petrolera informó que había cedido el control de sus explotaciones en Colombia a cambio de 1.900 millones de dólares (1.400 millones de euros).",https://cincodias.elpais.com/cincodias/2010/08/04/empresas/1280929192_850215.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:54,"Walmart, de nuevo en la cumbre del mundo",SIN FECHA DE PUBLICACION,LISTA ANUAL DE FORTUNE DE LAS 500 MAYORES COMPAÑÍAS MUNDIALES,"Nueve empresas españolas, entre las 500 más grandes del planeta.",https://cincodias.elpais.com/cincodias/2011/07/09/empresas/1310218791_850215.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:54,Cepsa invierte 596 millones en la compra de reservas en Colombia,SIN FECHA DE PUBLICACION,PETROLERA,"Cepsa, la segunda petrolera española, ha adquirido a la estadounidense Hupecol derechos de explotación de crudo en Colombia. La operación, valorada en 596 millones de euros, otorga a Cepsa reservas de 40 millones de barriles.",https://cincodias.elpais.com/cincodias/2008/03/25/empresas/1206455981_850215.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:54,Uribe estrecha lazos con Bush,SIN FECHA DE PUBLICACION,REPORTAJE:,El presidente colombiano quiere firmar el Tratado de Libre Comercio con Estados Unidos en su segundo mandato,https://elpais.com/diario/2006/06/04/negocio/1149425542_850215.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:54,Puertas abiertas al capital extranjero,SIN FECHA DE PUBLICACION,SIN TEMA,"El país andino consolida la seguridad jurídica y ofrece oportunidades de inversión en energía, explotación maderera, turismo y servicios",https://elpais.com/economia/2012/01/26/actualidad/1327566780_850215.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:54,El Gobierno español se compromete a fortalecer la ayuda financiera a Colombia,SIN FECHA DE PUBLICACION,SIN TEMA,"La economía colombiana creció un 3,7% en 2003 y se prevé un 4% para este año",https://elpais.com/diario/2004/05/14/economia/1084485608_850215.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:54,YPF sigue buscando socios,SIN FECHA DE PUBLICACION,REPORTAJE:EMPRESAS & SECTORES,"Tras aliarse con Sinopec en Brasil, Repsol pide paciencia en su participada argentina",https://elpais.com/diario/2010/10/10/negocio/1286715805_850215.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:54,Matando a la familia Nevado,SIN FECHA DE PUBLICACION,REPORTAJE:UNA TRAGEDIA COLOMBIANA,"Matando a la familia Nevado. L os cadáveres de los subversivos aparecían en los potreros y alcantarillas de Colombia, y flotaban como troncos por el río Magdalena, cuando comenzó la tragedia de la familia Nevado. Primero cayó el hijo mayor, Jaime. El sargento José Edimburgo Díaz le atravesó los pulmones de un balazo a las 6.15 de la tórrida tarde del 22 de julio del año 1982, mientras el concejal comunista bebía cerveza con dos sindicalistas ferroviarios en la terraza del parque municipal de Puerto Berrío. Su hijo de 10 años, que saboreaba un helado, presenció el crimen. El herido corrió 30 metros hasta debajo de un banco para guarecerse, pero fue inútil. El militar lo remató de un tiro en la frente.",https://elpais.com/diario/2008/04/06/domingo/1207453956_850215.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
2023-01-18 08:28:55,El laboratorio de Uribe,SIN FECHA DE PUBLICACION,SIN TEMA,"El presidente colombiano aplica sus primeras medidas de emergencia en Arauca, provincia petrolera sembrada de guerrilleros y paramilitares",https://elpais.com/diario/2002/10/22/internacional/1035237614_850215.html?rel=buscador_noticias,SIN IMAGEN,ecopetrol,SIN AUTOR
