Fecha Extraccion,Titulo,Fecha Publicacion,Tema,Resumen,URL,Imagen,Empresa,Autor,Contenido,RelNewsUrls
2022-09-01 13:56:46,"Ecopetrol, entre las empresas que mejor pagan dividendos según el Dividend Index",26/08/2022,BOLSAS,"La compañía que le dio más retornos a sus accionistas fue petrobras. en el top 10 también destacan nestlé, rio tinto y china mobile",https://www.larepublica.co/globoeconomia/ecopetrol-entre-las-empresas-que-mejor-pagan-dividendos-en-el-mundo-segun-ranking-3432925,"data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 1080 900'%3E%3C/svg%3E",Ecopetrol,IVÁN CAJAMARCA,"Janus Henderson Investors publicó su más reciente edición del ‘Janus Henderson Global Dividend Index’, que recopila datos trimestre por trimestre. Dicho ranking es un estudio a largo plazo que evalúa las tendencias de los dividendos a nivel mundial. Allí se mide el progreso de las empresas en cuanto a retorno de capital se refiere y utiliza como año base 2009.Dentro del top 10 lidera la compañía petrolera brasilera Petrobras, seguida por la suiza Nestlé, Rio Tinto, China Mobile Limited y Mercedes-Benz. En dicho listado se encuentra Ecopetrol en la séptima posición, por encima de sociedades de la talla de Allianz, Microsoft Corporation y Sanofi. Las 10 empresas desembolsaron un total de US$61.700 millones, lo que representa 11% del total pagado.Según Janus, los dividendos de los mercados emergentes aumentaron 22,5% sobre una base subyacente gracias a que hubo una gran dispersión entre los distintos países. De hecho, las cancelaciones en Rusia tras su ataque a Ucrania provocaron que los dividendos se desplomaran en tres cuartas partes, eliminando US$6.100 millones del total.Sin embargo, como consecuencia de la misma dinámica bélica, el aumento de los precios del petróleo ha provocado un incremento de US$14.000 millones, la mitad de los cuales fue Petrobras en Brasil el responsable de pagarlos, mientras que otra gran parte correspondió a la petrolera estatal colombiana, que figuró con un dividendo especial al anunciado inicialmente.El movimiento de la empresa brasilera explica el hecho de que los pagos de ese país aumentaron 163,6%, mientras que los pagos en Colombia, donde sólo Ecopetrol figura en dicho indicador, fueron 22 veces superiores.En su momento, Andrés Moreno, analista financiero y bursátil, aseguró que este “fue un dividendo muy interesante que ha generado que las acciones tengan una rentabilidad adicional para los inversionistas. Esto, sumado a lo que se había pagado, dio uno de los montos más altos en la historia de la empresa, con una rentabilidad superior al 15%”.En cuanto al comportamiento del pago de dividendos a nivel global, estos aumentaron en el segundo trimestre, con un aumento de 11,3% y alcanzaron un nuevo récord de US$544.800 millones. El crecimiento subyacente fue de 19,1% si se tiene en cuenta la fortaleza del dólar y otros factores.Incluso, a pesar de la enorme perturbación económica que la pandemia, las rentabilidades mundiales están por encima de su antes de la pandemia y ahora están sólo 2,3% por debajo de su nivel de tendencia a largo plazo. Esto sigue a un muy rentable 2021, cuando las empresas de ventas se beneficiaron del aumento de la demanda postpandemia.Los principales motores regionales fueron Europa y el Reino Unido, que mostraron un repunte significativo durante sus temporadas altas de dividendos con un aumento de casi un tercio sobre una base subyacente.
Según las cifras de Janus Henderson, la mayoría de las empresas europeas (excluyendo al Reino Unido) pagan una vez al año, por lo que el segundo trimestre de 2022 es la primera vez que se vieron dividendos normales de muchas de ellas desde 2019.Así mismo, el levantamiento de las restricciones de los bancos centrales a los dividendos bancarios fue especialmente importante. Los aumentos sustanciales de los fabricantes de coches alemanes también contribuyeron de forma importante.",[]
2022-09-01 13:56:46,Petrobras y Ecopetrol están entre las que pagan los dividendos más altos del mundo,25/08/2022,BOLSAS,"Según el 'Janus Henderson Global Dividend Index' los dividendos de los mercados emergentes aumentaron 22,5% este trimestre",https://www.larepublica.co/globoeconomia/petrobras-y-ecopetrol-estan-entre-las-que-pagan-los-dividendos-mas-altos-del-mundo-3432911,"data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 1080 900'%3E%3C/svg%3E",Ecopetrol,IVÁN CAJAMARCA,"Janus Henderson Investors publicó su más reciente edición del 'Janus Henderson Global Dividend Index' que recopila datos trimestre por trimestre. Dicho ranking es un estudio a largo plazo que evalúa las tendencias de los dividendos a nivel mundial. Allí se mide el progreso de las empresas en cuanto a retorno de capital se refiere y utiliza como año base 2009.Dentro del top 10 lidera la compañía petrolera brasilera Petrobras, seguida por la suiza Nestlé, Rio Tinto, China Mobile Limited y Mercedes Benz. En dicho listado se encuentra Ecopetrol en la séptima posición, por encima de compañías de la talla de Allianz, Microsoft Corporation y Sanofi. Las 10 empresas desembolsaron un total de US$61.700 millones, lo que representa 11% del total pagado.Según Janus, los dividendos de los mercados emergentes aumentaron 22,5% sobre una base subyacente gracias a que hubo una gran dispersión dispersión entre los distintos países. De hecho, las cancelaciones en Rusia tras su ataque a Ucrania provocaron que los dividendos se desplomaran en tres tres cuartas partes, eliminando US$6.100 millones del total.Sin embargo, como consecuencia de la misma dinámica bélica, el aumento de los precios del petróleo ha provocado un incremento de US$14.000 millones, la mitad de los cuales fue Petrobras en Brasil el responsable, mientras que otra gran parte correspondió a Ecopetrol, que figuró con un dividendo especial al anunciado inicialmente.Dicho registro indica que Petrobras fue el mayor pagador de dividendos del mundo en el segundo trimestre. Esto explica que los pagos brasileños aumentaron 163,6% en subyacente, mientras que los pagos en Colombia, donde sólo Ecopetrol figura en nuestro en dicho indicador, fueron 22 veces superiores.El efectos de los dividendos en ColombiaUn análisis realizado por Davivienda Corredores estudió las cuentas del Ministerio de Hacienda presentadas a través del Marco Fiscal de Mediano Plazo, en el que se planteó un incremento en el aporte por dividendos provenientes de Ecopetrol a los ingresos de la Nación, los cuales crecerían 47,3% en 2023, pasando de obtener beneficios por $16,32 billones este año, a $24,03 billones el siguiente. Lo anterior implica un retorno aproximado de $661 por especie, el más alto en la historia de la compañía.Estas estimaciones consideran que el dividendo anual de Ecopetrol tendría un incremento de $213 por título, por lo que podría ser el dividendo anual más alto en la historia de la compañía al representar un retorno por dicho rubro de 22,7%, considerando los precios actuales.Sin embargo, los expertos advierten que, si bien este rendimiento resulta atractivo en términos de materializar la rentabilidad que se ha generado con las subidas de precios del petróleo, el elevado reparto de las utilidades limita el crecimiento patrimonial y la reinversión de recursos en una compañía que requiere expandir sus reservas y hacer las transformaciones que demanda la transición energética.""Es importante recalcar que, con la coyuntura actual, e incorporando un precio promedio del barril del Brent para 2022 en US$104, proyectamos que las utilidades de 2022 de la compañía alcanzarían $31,4 billones. Por tanto, de materializarse el dividendo de $661 proyectado por el Gobierno, el pay-out sería de 87%, superando sus niveles históricos y la política de distribución de la compañía que contempla una distribución de entre 40% y 60%. En un escenario donde la compañía mantuviera el promedio pay-out en 60%, considerando el nivel de utilidades mencionado, el dividendo estimado sería de $457"", se lee en el documento.","['https://www.larepublica.co/empresas/ecopetrol-invertira-hasta-75-billones-entre-2022-y-2024-para-dinamizar-la-economia-3432726', 'https://www.larepublica.co/economia/moody-s-mantuvo-nota-de-ecopetrol-en-baa3-pero-bajo-su-evaluacion-crediticia-a-ba3-3432171']"
2022-09-01 13:56:47,Estas son las siete empresas que se han certificado como 'carbono neutro' en 2022,25/08/2022,AMBIENTE,Las compañías han sido avaladas por el Instituto Colombiano de Normas Técnicas y Certificación debido a sus planes de mitigación,https://www.larepublica.co/empresas/estas-son-las-siete-empresas-que-se-han-certificado-como-carbono-neutro-en-2022-3432750,"data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 1080 900'%3E%3C/svg%3E",Ecopetrol,NATALIA GAVIRIA,"El mejoramiento de las condiciones ambientales y sociales de la sociedad se han convertido en dos de los pilares más importantes para el sector empresarial. Cada día son más las compañías que le apuntan a adopción de planes para efectuar una transición a las emisiones netas cero y a cumplir con la meta que se planteó en su momento el Gobierno Nacional de llegar a la carbono neutralidad en 2050.Para lograr dicho propósito, se han venido ejecutando diferentes estrategias como el Programa Nacional de Carbono Neutralidad (Pncn), con el que se busca una producción económica e industrial más sostenible y con mejor calidad de vida para todos los colombianos, principalmente en lo que tiene que ver con la protección de la biodiversidad y el cuidado de la salud.En lo que va corrido del año, de acuerdo con un sondeo de LR siete empresas ya han sido certificadas por Icontec como Carbono Neutro. Las empresas de energía son las de mayor presencia en este listado.Se trata de Oleoducto de los Llanos Orientales y Oleoducto Bicentenario de Colombia, del Grupo Ecopetrol, quienes compraron bonos de carbono a Biofix para lograrlo. Las empresas producen 18.600 toneladas de CO2 anualmente, generadas por el consumo de energía en las operaciones de bombeo y transporte de crudo. Sin embargo, para compensar esta producción, las compañías decidieron compraron el equivalente en bonos.""Continuaremos trabajando para impulsar iniciativas sostenibles que nos permitan, cada día, contar con una operación comprometida con iniciativas de protección y conservación”, expresó Alejandro Pinzón, presidente de ODL y BIC.Comenzando el año, Carulla también logró certificar sus 21 tiendas FreshMarket con huella de carbono cero, convirtiendo a la marca en el primer retail de alimentos Carbono Neutro de Colombia y Latinoamérica.En este caso, el reconocimiento fue posible gracias al sistema de energía renovable del Grupo Éxito que cuenta con un plan para la reducción y generación de energía propia a través de paneles solares y granjas solares desarrollado en alianza con GreenYellow, que evita la emisión de cerca de 100 toneladas de CO2 al año.Así mismo, se atribuye a la migración a un sistema de refrigeración natural que consiste en reducir al mínimo el potencial de contribución al calentamiento global, la emisión de gases efecto invernadero y el impacto a la capa de ozono.La empresa cementera Holcim informó sus avances en su plan Net Zero a 2050. Dentro de sus acciones para llegar a esto, la compañía certificó su cemento Maestro como carbono neutral. Como primer avance de este proceso obtuvo la declaración de verificación de Gases de Efecto Invernadero (GEI), para alcance 1 y 2, de su huella de carbono organizacional y de su huella de carbono en los cementos.La cementera fue la primera organización de soluciones de construcción en unirse a la iniciativa Science Based Targets (SBTi) ‘Ambición empresarial por 1.5°C’, con objetivos intermedios para 2030.A su vez, el Banco de Bogotá consiguió ser la primer entidad financiera reconocida por Icontec, en su camino por reducir las emisiones corporativas de gases de efecto invernadero y desarrollar una ruta de descarbonización con planes de mitigación y compensación.""Con los planes de reducción, mitigación y compensación logramos llevar a cero 9.000 toneladas de CO2 equivalentes al año”, explicó Isabel Cristina Martínez, vicepresidenta de Sostenibilidad y Servicios Corporativos del Banco de Bogotá.El Grupo Empresarial GreenLand, que viene midiendo su huella de carbono desde 2018, también reportó que fue avalado como una compañía carbono neutro por parte del Instituto Colombiano de Normas Técnicas y Certificación, Icontec.""Este reconocimiento es una consecuencia de la interiorización de nuestro propósito de cultivar bienestar y de la vivencia diaria de nuestra cultura ambiental”, destacó Víctor Manuel Henríquez, presidente del Grupo GreenLand.Entre las últimas empresas que han reportado su aval aparece Postobón. Con este reconocimiento, la empresa de bebida se convierte en la primera de este sector está neutralizando las emisiones de carbono generadas en sus procesos productivos y logísticos.“El cambio climático es uno de los asuntos que nos importa al máximo. Nuestro plan de acción climática es robusto: energía fotovoltaica, movilidad sostenible, economía circular, gestión del recurso hídrico, soluciones basadas en la naturaleza, eficiencia energética, incorporación de tecnologías, entre otros, nos orientan y trazan una línea de acción”, expresó Miguel Fernando Escobar, presidente de Postobón.Para que se pudiera dar esta certificación se desarrolló un plan de acción climática con soporte a actividades a corto y mediano plazo que puedan reducir las emisiones generadas en los procesos de producción y logísticos. Este proceso inició 2019 mediante un inventario de emisiones de Gases de Efecto Invernadero; posteriormente se trazó el plan de ruta que complementaran las actividades que hoy permiten que la compañía sea carbono neutro.Así mismo, entre los planes que ha definido la empresa se encuentra la utilización de equipos con tecnologías más limpias para reducir las emisiones en las operaciones, el ahorro de energía mediante la disminución y sustitución de combustibles fósiles; implementación de energías renovables, adquisición de vehículos eléctricos, híbridos y a gas bajos en emisiones, entre otros.",[]
2022-09-01 13:56:47,"En su aniversario 71, Ecopetrol anuncia inversiones de hasta $75 billones hacia 2024",25/08/2022,ENERGÍA,"El plan incluye cerca de $6 billones para proyectos de gestión circular del agua, descarbonización, eficiencia energética, entre otros",https://www.larepublica.co/empresas/ecopetrol-invertira-hasta-75-billones-entre-2022-y-2024-para-dinamizar-la-economia-3432726,"data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 1080 900'%3E%3C/svg%3E",Ecopetrol,NATALIA GAVIRIA GONZÁLEZ,"Ecopetrol cumple su aniversario número 71, como la mayor empresa del país y apuntándole a convertirse también en la líder en materia de transición energética.A propósito de su celebración, la compañía colombiana anunció que tiene previsto invertir entre $65 y $76 billones en los próximos dos años, ""incluidos cerca de $6 billones en proyectos de gestión circular del agua, descarbonización, eficiencia energética, uso de energía y fuentes alternativas, mejora en la calidad de los combustibles, y estudios y pilotos de hidrógeno verde y azul para aplicaciones en refinerías y movilidad"".""La Empresa le apuesta a las energías limpias y la descarbonización. Al año 2030 vamos a completar 50 ecoreservas, tendremos 10 parques solares y seremos un jugador importante en la producción de hidrógeno verde, entre otras iniciativas. Además, tenemos la firme intención de hacer alianzas con las comunidades para desarrollar proyectos energéticos. Estamos seguros de que vamos a cumplir el objetivo de ser una empresa agua neutra en el 2045 y con cero emisiones de carbono al 2050"", señaló Felipe Bayón Pardo, presidente
de Ecopetrol.La compañía indicó que su aniversario 71 coincide con el cumpleaños número 15 de la Iguana, una de las marcas más emblemáticas de la historia colombiana, que llegó en el 2007 para remplazar el Tunjo, la figura representativa del arte muisca que durante más de 40 años hizo parte del logotipo de la compañía.Actualmente, Ecopetrol se posiciona hoy como la marca más valorada de Colombia y la número 28 en el ranking mundial de las empresas de petróleo y gas, con un valor de US$4.093 millones, 49% más frente a la cifra de 2021, que fue de US$2.764 millones, según Brand Finance.",[]
2022-09-01 13:56:47,Nuevo Gobierno apunta a cambiar dos o tres de los puestos en la Junta de Ecopetrol,25/08/2022,ENERGÍA,Se prevé que con el primer encuentro entre MinHacienda y la junta directiva de la empresa se defina la fecha de la próxima asamblea,https://www.larepublica.co/economia/el-gobierno-apunta-a-un-cambio-de-entre-dos-y-tres-puestos-en-la-junta-de-ecopetrol-3432129,"data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 1080 900'%3E%3C/svg%3E",Ecopetrol,JUAN PABLO VARGAS CUELLAR,"Desde que comenzó el nuevo Gobierno se viene hablando de posibles modificaciones en los estatutos de Ecopetrol y por ende, cambios en la Junta Directiva, que el propio ministro de Hacienda, José Antonio Ocampo venía planeando incluso antes de posesionarse en la cartera.Esta semana empezarían los movimientos en la Junta de la petrolera. Según contaron ejecutivos de la compañía a LR, esta semana, Ocampo tendría su primera reunión con la actual Junta.Si bien hace una semana el mismo Ocampo vaticinó posibles cambios en la Junta Directiva de la compañía, esta solo se podría dar a través de una asamblea de accionistas (la próxima en el calendario está en 2023, pero claramente el Gobierno Petro puede adelantar la fecha).Es decir, esta semana comienzan las reuniones, pero los cambios oficiales se confirmarían hasta que pase esa asamblea extraordinaria.“Ecopetrol es la joya de la corona del Gobierno Nacional. No puedo negar que estar en el sonajero para pertenecer de nuevo a su Junta Directiva me alegra y emociona”.Días antes de llegar al MinHacienda, Ocampo dijo que “convocaremos a una Junta extraordinaria de accionistas porque Ecopetrol es del Estado, este gobierno (el de Duque) no debe haber tomado las decisiones que tomó porque van en contra de los principios de la posibilidad de cada gobierno. El Gobierno es propietario mayoritario de Ecopetrol y podemos convocar una asamblea”.Se estima que por lo menos serían tres rostros nuevos en la Junta. Lo más seguro está en dos sillas que pediría cambio el Gobierno Petro, según el plan de Ocampo, uno de ellos apunta a la salida de Luis Guillermo Echeverri Abad, actual presidente de la Junta y cercano al expresidente Iván Duque.Según Amylkar Acosta, exministro de Minas y Energía, esta insistencia en la ‘reconformación’ de la Junta se podría deber a múltiples factores que ocurrieron en la empresa antes de la posesión del hoy presidente Petro.“Declaraciones del tipo de las hechas por Ocampo obedecen a por ejemplo, el aumento en los periodos de los miembros de la Junta Directiva o, en el caso de ISA, a la convocatoria de una asamblea extraordinaria para lograr la mayoría en la Junta Directiva y de esa manera nombrar a Juan Emilio Posada en la presidencia”, dijo.Según Acosta, este también sería el caso de la Comisión de Regulación de Energía y Gas (Creg), la cual, de los cinco expertos que la conforman, todos fueron designados por el expresidente Duque.“Este tipo de acciones no van en la misma vía del espíritu constituyente. Se supone que ningún Gobierno debe elegir mas de dos miembros de los órganos independientes, como la es el Banco de la República y la Creg. Y en este caso, todos fueron designados por Duque”, agregó.A comienzos de agosto, el ministro le contó a LR que ese plan de asamblea extraordinaria lo pensaba para septiembre, una vez comenzaran los trámites de la reforma tributaria en el Congreso (algo que ya inició esta semana).A la Junta Directiva también se le sumarían cambios en sus estatutos, los cuales durante la última asamblea sufrieron cambios importantes como la extensión del periodo del gobierno corporativo, el cual pasó de dos años a cuatro. Gracias a esto, los nombres de la Junta actual que llegaron durante el Gobierno del expresidente Iván Duque sumaron más tiempo del planeado.Los nombres en el sonajeroEl sonajero de los posibles reemplazos estaría compuesto según reportes de Bloomberg por el exministro de Minas y Energía, Amylkar Acosta, quien ya estuvo en la Junta Directiva de la compañía entre 2013 y 2014 durante el primer Gobierno del expresidente Juan Manuel Santos.Según el mismo medio, otro de los propuestos sería Gonzalo Hernández Jiménez, actual viceministro técnico de Hacienda y Crédito Público. Esta ficha cercana a Ocampo sería miembro como no independiente.Moody’s mantuvo la nota de la petrolera en Baa3, pero bajó evaluación crediticiaMoody’s Investors Service decidió mantener las calificaciones senior quirografarias de Ecopetrol en Baa3, pero rebajó la evaluación crediticia de referencia (BCA) de la empresa a ba3 desde ba1.Esta evaluación crediticia de referencia es una medida de la calificadora del riesgo crediticio intrínseco de la empresa sin consideraciones de respaldo. La agencia recortó esta nota de Ecopetrol por el elevado riesgo de refinanciamiento de la petrolera.",['https://www.larepublica.co/economia/exministros-de-cultura-le-pidieron-a-ocampo-reconsiderar-los-impuestos-al-cine-local-3431960']
2022-09-01 13:56:48,"Ecopetrol sube 22% desde su mínimo del año, pero no se recupera igual que sus pares",25/08/2022,BOLSAS,El movimiento del título de la petrolera nacional en la Bolsa dependerá de los precios del crudo y de los anuncios del Gobierno,https://www.larepublica.co/finanzas/ecopetrol-sube-22-desde-su-minimo-del-ano-pero-no-se-recupera-igual-que-pares-3432386,"data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 1080 900'%3E%3C/svg%3E",Ecopetrol,DAVID VESGA,"Los mercados de capitales han registrado volatilidad en lo corrido de este año. A pesar de que la acción de Ecopetrol mostró una tendencia alcista en los primeros meses de 2022, luego de la primera vuelta presidencial tocó un mínimo de $2.005, pero se ha recuperado 22,7% desde ese entonces, hasta alcanzar los $2.460 al cierre de ayer.Sin embargo, los analistas resaltan que la especie no se ha recuperado al mismo ritmo que sus pares internacionales.“La recuperación es muy pequeña frente a lo que han subido las petroleras estas semanas”, dijo Felipe Campos, gerente de inversión y de investigaciones de Alianza, quien resaltó que una de las razones detrás de la recuperación de los títulos de las compañías de este sector son los precios del crudo, así como los buenos resultados financieros de las mismas.De hecho, la petrolera nacional reportó ganancias históricas en el primer semestre del año, con $17,1 billones, lo que significa que Ecopetrol ganó más entre enero y junio de 2022 que en el acumulado de todo 2021 cuando, fueron de $16,7 billones.Lo anterior teniendo en cuenta que el precio del petróleo ha estado por encima de US$90 por barril, después del inicio del conflicto entre Rusia y Ucrania, lo que favorece los ingresos de las compañías del sector.Para David Cubides, director de investigaciones económicas de Alianza, “la acción de Ecopetrol se ha recuperado recientemente y ha buscado nivele superiores a los $2.400. El repunte de la acción se da en línea con la recuperación que se ha observado en el mercado de renta variable a nivel local y externo.“La acción se ha recuperado recientemente y ha buscado niveles superiores a los $2.400. El repunte de se da con la recuperación del mercado de renta variable”.Adicionalmente, los mayores precios del petróleo están contribuyendo a que la acción registre ganancias”.
Además de los precios del crudo, el comportamiento de la acción dependerá de la puesta en marcha de las propuestas anunciadas por el nuevo Gobierno frente a la industria de los hidrocarburos.“Proponer con ideas simplistas el cambio de rumbo de Ecopetrol es un atropello gigante a la estabilidad y sostenibilidad de las finanzas de la empresa: crearon pánico y aún no han podido generar la suficiente confianza en el mercado de valores, que actualmente miran con recelo el futuro de la empresa”, destacó Diego Palencia, Vicepresidente de investigaciones de Solidus Capital Banca de Inversión.Según Campos, “Ecopetrol está fácilmente 90% por debajo de la valorización del activo de sus pares y eso está detonado por la incertidumbre al rededor del manejo de la compañía y de los cambios que se puedan dar”.
Además de lo anterior, Palencia resaltó los posibles cambios en el gobierno corporativo de la compañía.",['https://www.larepublica.co/economia/moody-s-mantuvo-nota-de-ecopetrol-en-baa3-pero-bajo-su-evaluacion-crediticia-a-ba3-3432171']
2022-09-01 13:56:48,Ecopetrol recibe un reconocimiento por parte de la ONU por proyecto de ecoreservas,24/08/2022,AMBIENTE,Esta red tiene como objetivo preservar la biodiversidad en diferentes partes de la geografía colombiana mediante 15 ecoreservas,https://www.larepublica.co/empresas/ecopetrol-recibe-un-reconocimiento-por-parte-de-la-onu-por-proyecto-de-ecoreservas-3432471,"data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 1080 900'%3E%3C/svg%3E",Ecopetrol,NICOLÁS ESCOBAR ESCOBAR,"Ecopetrol fue distinguida por el Pacto Global Red Colombia como una de las empresas con mayor aporte al logro de los Objetivos de Desarrollo Sostenible (ODS) en el país, mediante la iniciativa “red de ecoreservas” cuyo fin es proteger la biodiversidad y la oferta de servicios económicos en el país.Este premio se otorgó en la quinta versión del Reconocimiento a las Buenas Practicas de Desarrollo Sostenible. “Este reconocimiento es una motivación adicional para continuar trabajando en la implementación de prácticas que respondan a los desafíos ambientales y sociales que enfrentamos hoy como sociedad. La iniciativa de ecoreservas, además de ser pionera en la industria a nivel nacional e internacional, tiene un gran potencial de conservación de nuestra riqueza biológica y de generación de bienestar para las comunidades circundantes”, expresó Santiago Martínez, gerente de Descarbonización y Sostenibilidad de Ecopetrol.Esta red tiene como objetivo preservar la biodiversidad en diferentes partes de la geografía colombiana y a la fecha Ecopetrol cuenta con 15 ecoreservas en una extensión aproximada de 15.000 hectáreas distribuidas en los departamentos de Santander, Bolívar, Meta, Casanare, Huila, Boyacá, Cundinamarca y Córdoba.Además, tienen como meta llegar al 2030 con 50 ecoreservas en línea con el plan de descarbonización y transición energética. Esta iniciativa se desarrolla de la mano del Instituto Humboldt, que le apunta a promover la conectividad entre los ecosistemas, el desarrollo sostenible de los territorios y la mejora en los servicios ecosistémicos.",[]
